RowOrder,GeneID,Cluster,SC0,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11
4784,CABLES1,Late2,2.316207133,0.85188746,-0.29556485,-0.50024457,-0.720598411,-0.214413159,0.955932382,-0.384074942,-1.145406795,0.627297265,-0.492249479,-0.998772035
4785,FUCA1,Late2,-0.633610212,-0.873442228,0.933838724,-0.659502971,0.212147577,0.072129736,0.452033626,-0.21374203,0.489837932,-1.032071807,2.378198986,-1.125817331
4786,ABCB7,Late2,0.459317873,1.445745237,-0.160132135,-0.615497121,0.596268969,-0.218150017,0.300034591,0.070119581,-0.362766315,1.376538089,-2.337233619,-0.554245134
4787,ADAMTS14,Late2,-0.683125159,-0.683125159,0.33997387,-0.683125159,0.885881173,-0.683125159,-0.119864782,-0.683125159,1.661058132,-0.683125159,2.014827722,-0.683125159
4789,FOXH1,Late2,-0.470036037,-0.470036037,-0.470036037,-0.206784957,-0.470036037,-0.470036037,0.501330994,-0.470036037,-0.470036037,0.521931106,-0.470036037,2.943811156
4792,CLDN22,Late2,0.026129627,0.403016255,0.706274115,0.367925969,2.758294885,-0.608805836,-0.608805836,-0.608805836,-0.608805836,-0.608805836,-0.608805836,-0.608805836
4793,ADCY2,Late2,1.479895812,-0.518056794,-0.477804814,-0.005363983,-1.33250648,-0.422439541,-0.400144345,0.942905147,-0.49418037,1.199849693,1.360352156,-1.33250648
4796,C17orf100,Late2,-0.931123979,-0.709942218,1.224006339,-0.864703934,0.76484196,0.189983871,-0.484708756,-0.878637817,2.203723995,-0.875088166,0.364519818,-0.002871113
4797,ENPP2,Late2,-0.612830132,-0.598057464,-0.17027877,-0.585853064,0.085167315,-0.598799911,0.021798608,-0.105798956,1.252174791,-0.667436834,2.654832615,-0.674918197
4799,BBS12,Late2,-1.374602792,-0.661996184,-0.165109,-0.329358615,0.117639493,0.773553039,0.122792042,-0.725061866,1.725330604,-1.407350523,1.498211472,0.425952328
4800,APMAP,Late2,-0.806902774,-0.733488177,-0.124768549,-0.376080482,2.301525068,-0.368487187,-0.706829824,-0.289856616,0.85414869,-0.904786404,1.420865938,-0.265339684
4801,CLN5,Late2,-0.81039633,-1.824946862,0.818234489,-0.196323067,1.801576918,0.687805325,1.3086917,-0.527971285,-0.023623749,-0.552169359,-0.509771043,-0.171106737
4802,ABCG1,Late2,-1.315517148,-1.30829094,0.016588078,0.070938246,1.357312762,0.676411742,-0.543162538,-0.279516603,0.317328398,-1.360114389,1.434133875,0.933888516
4804,CLN8,Late2,-0.336905639,-0.823546553,-0.190077398,-1.784724054,0.603340388,1.764063331,-0.425030631,-0.191713684,1.260079062,0.824196113,-0.975011198,0.275330264
4805,FRMD4B,Late2,-0.14865281,-0.416792271,1.61616371,0.430141847,-0.209009073,-0.991198354,0.822124243,1.040220285,0.85911502,-1.414593715,-0.011515293,-1.576003591
4806,BDNF,Late2,-0.371095453,-0.345884222,-0.278099645,-0.294255659,0.243819199,-0.371095453,-0.226232309,-0.371095453,-0.371095453,-0.371095453,3.127225356,-0.371095453
4807,FOSB,Late2,-0.924848015,-0.517961069,0.166002528,-0.731357067,1.709011701,-0.012721591,0.003183572,-0.205351385,-0.334732518,-0.465386569,2.263120524,-0.948960113
4808,DTWD1,Late2,-0.802861098,-1.367478304,1.150291266,0.204606537,-0.15560316,0.862560773,1.042952555,0.034839063,0.975938686,-0.307122105,-2.017955412,0.3798312
4809,EPHA7,Late2,-0.501728474,-0.462205048,2.596097081,0.535444734,-0.673364115,-1.014152373,0.666075645,0.439430421,-1.053026313,-0.311130533,0.171546292,-0.392987318
4810,ABI3BP,Late2,-0.254280401,-0.746751612,-0.179092255,1.531227632,-0.994679939,1.090518941,1.446456903,-0.994679939,-0.994679939,0.256182634,-0.994679939,0.834457914
4811,CLNK,Late2,-0.834541197,-0.72118112,0.634703807,-0.666962547,-0.951946394,0.440427179,0.539618942,1.434658242,0.115925526,-0.951946394,1.913190349,-0.951946394
4813,CXorf58,Late2,0.705989276,0.344225659,-0.578486464,0.980745085,-0.578486464,-0.578486464,-0.578486464,-0.578486464,-0.578486464,-0.578486464,-0.578486464,2.596931691
4814,FAM182B,Late2,0.687526035,0.718456314,-1.188900204,-0.308323296,0.979915398,0.862753707,0.910485786,-1.188900204,-1.188900204,-0.359779045,1.264565918,-1.188900204
4815,BIVM,Late2,0.547298506,0.661685008,0.084551131,-0.143392769,2.308003468,-0.650608116,-0.155142521,0.337362453,0.457192073,-1.491309778,-0.94970327,-1.005936186
4816,FBXO16,Late2,0.17757825,0.481810591,0.240871239,2.04259599,-1.239935898,-0.287099352,-0.077665337,0.664905003,-1.239935898,-0.552022386,-1.239935898,1.028833695
4817,FMO5,Late2,-0.821722763,-0.463647686,-0.840621962,-0.802072315,2.52594897,0.168226012,0.069732227,-0.553712466,-0.279605255,0.203398917,1.292814403,-0.498738082
4818,CALCRL,Late2,0.599168998,0.306191208,0.193829665,1.021765431,-1.01669004,-0.808023532,2.350193732,-0.053451392,-1.01669004,-0.159500209,-1.01669004,-0.400103781
4819,CD27-AS1,Late2,-1.302515476,-1.350080004,1.811603725,-0.543724369,1.278609336,0.485115464,-0.078861755,-0.079841596,0.849685027,-1.070060698,-0.276935872,0.277006218
4821,CEP162,Late2,-0.165502854,2.036223993,-1.375826954,-0.051963809,0.844448169,-0.920378332,-1.032132707,-0.98638012,0.077016699,0.978477625,-0.011344234,0.607362522
4822,EXT2,Late2,-0.706098872,-0.409928632,0.555399286,-0.544047136,2.497331456,-0.540634288,0.448159486,0.276688216,-0.126495698,-1.009593476,0.725693946,-1.166474289
4823,ERICH6,Late2,1.164289796,1.124897643,1.881894983,1.143310617,-0.66429913,-0.66429913,-0.66429913,-0.66429913,-0.66429913,-0.66429913,-0.66429913,-0.66429913
4824,ARL5C,Late2,-0.28406428,-0.155421832,-0.552286062,-0.493113916,-0.056622283,1.366701435,-0.217211543,-0.635251007,2.344207094,-1.0093229,-1.0093229,0.701708193
4826,CCDC152,Late2,-0.317700803,-0.317700803,3.160759082,0.016248944,-0.317700803,-0.317700803,-0.317700803,-0.317700803,-0.317700803,-0.317700803,-0.317700803,-0.317700803
4828,FAM182A,Late2,0.161547327,-0.540577935,1.739887396,-1.490174941,0.253342636,1.142921097,1.506628325,-0.555603743,-0.280859554,-0.735481969,-0.333418179,-0.86821046
4829,CCDC146,Late2,-0.24181922,-0.498875316,-0.273259061,-0.290683615,0.009707132,-0.062743293,-0.329334663,-0.609915557,0.990006378,-0.434872521,2.789598554,-1.047808818
4830,CCDC191,Late2,-1.098399808,-0.561690509,-0.487814306,-0.876447236,1.125020301,1.081987747,-1.138933427,-0.702823976,1.296366699,-0.208689475,-0.016034669,1.58745866
4831,FBXW12,Late2,-0.531965164,-0.260756733,0.621281387,1.357750318,2.537446344,-0.531965164,-0.531965164,-0.531965164,-0.531965164,-0.531965164,-0.531965164,-0.531965164
4834,DPEP3,Late2,-0.409396751,-0.705889713,0.18120868,-0.705889713,1.604886222,-0.705889713,-0.705889713,-0.339401325,1.650442484,-0.705889713,1.547598966,-0.705889713
4837,FGF2,Late2,-0.394327634,-0.401409715,-0.372603237,-0.374954271,-0.401409715,-0.279094037,-0.401409715,-0.401409715,0.86874691,-0.401409715,2.960690562,-0.401409715
4839,CFAP44-AS1,Late2,-0.394075721,-0.7801395,0.089762495,-0.48129311,-0.7801395,-0.7801395,1.505848149,-0.7801395,0.849752913,0.201979862,2.128722912,-0.7801395
4841,CD177,Late2,-0.268381194,-0.329871723,-0.329871723,-0.329871723,-0.329871723,-0.329871723,-0.329871723,-0.329871723,0.009863938,-0.262923873,3.160414916,-0.329871723
4844,CNGB3,Late2,-0.471479651,-0.194741566,2.935770665,0.645209977,-0.471479651,-0.471479651,-0.471479651,-0.471479651,-0.471479651,0.385598134,-0.471479651,-0.471479651
4847,EMID1,Late2,-0.65324131,-0.626317808,2.512604589,-0.115328399,-0.472978756,-0.516116718,-0.15243831,0.567944979,1.34493212,-0.687819167,-0.513422053,-0.687819167
4848,CDKL2,Late2,0.838227602,1.846734155,0.072646008,0.073642387,-0.766390952,-0.766390952,-0.062708767,-0.766390952,-0.766390952,-0.766390952,1.829804326,-0.766390952
4850,ABHD10,Late2,-0.83336764,-0.177495641,0.979835643,-0.006963625,0.789109449,0.951949376,0.317629829,-0.203048364,0.277693719,-0.029004296,-2.680897398,0.614558947
4851,FALEC,Late2,0.236695221,-0.226653378,-0.185768391,-0.84505925,-1.026426317,1.990711434,0.676437945,-0.499131895,-0.959783979,1.266985642,-1.163411683,0.73540465
4852,GALR1,Late2,0.53225252,0.44865771,-0.596442234,-0.596442234,1.402851716,2.387775925,-0.596442234,-0.596442234,-0.596442234,-0.596442234,-0.596442234,-0.596442234
4857,C17orf78,Late2,2.389682518,-0.796102682,-0.004946931,0.543344836,-0.796102682,-0.796102682,0.698704806,0.429573452,-0.796102682,0.720257412,-0.796102682,-0.796102682
4858,CHI3L1,Late2,-0.316565454,-0.299476444,-0.316565454,-0.294364681,-0.316565454,-0.316565454,-0.224273342,-0.316565454,-0.316565454,-0.255091846,3.172840101,-0.200241064
4859,CDC73,Late2,-0.831980712,-0.827980944,-0.227514403,-1.75108085,0.685976521,1.030270366,0.246840712,-1.056780556,0.560551188,0.841325812,1.636649163,-0.306276297
4861,AMDHD2,Late2,0.770728028,1.045058373,-0.903443059,-0.330253557,-1.495431272,-0.766066444,-0.646005836,0.258694435,-0.804450303,2.002914634,0.584784398,0.283470602
4863,FKBP9,Late2,0.08100326,0.021498467,0.581777257,-0.108094787,-1.289349782,-0.061888797,2.210020299,-0.429904196,-1.289349782,-1.041977551,0.289009634,1.037255977
4865,FAM3D-AS1,Late2,-0.473972838,0.337761765,0.741268666,0.2750942,-0.691680074,-0.691680074,2.588737371,-0.691680074,-0.691680074,-0.691680074,0.681191279,-0.691680074
4866,DPM1,Late2,0.252977225,-0.098662942,-0.109100643,-0.504827942,0.794490583,0.004977101,0.62774731,-0.3618507,-0.695700735,-0.839129013,-1.520849209,2.449928967
4867,GADD45G,Late2,-0.331968649,-0.287370819,-0.336969674,-0.306139137,-0.186514763,-0.061630577,-0.001026942,-0.274949018,-0.70011407,-0.325484436,3.128802315,-0.316634231
4869,BIRC3,Late2,-0.488005647,-0.464316296,-0.480145021,-0.516407028,0.1682691,-0.468811579,-0.299888174,-0.562949573,2.472775576,-0.607212816,1.656219205,-0.409527747
4870,CUTC,Late2,-0.318734559,-1.372783842,0.844080481,0.370709872,0.089421417,1.187058251,0.739355035,0.650807741,-0.654794861,-0.183571733,-2.159161823,0.807614021
4871,ADNP-AS1,Late2,-0.290667661,-0.71089473,-0.876301998,1.198789018,-0.390535754,1.915539404,0.849029375,0.825007504,-0.927047998,-0.793262951,-1.165802143,0.366147933
4872,CMTR2,Late2,-0.700928941,-0.840667897,-0.013194979,-0.280988469,-0.293930805,1.706934215,-0.35512939,-0.776731475,2.230225201,0.439375703,-0.877537981,-0.237425182
4873,CNBP,Late2,0.689505963,-2.071900157,0.596245115,-0.604871154,-0.362151214,0.43050964,0.474661213,0.01224071,0.241385866,-0.677122799,1.985447313,-0.713950496
4874,DEF8,Late2,1.854478675,0.946433137,-0.108472554,-0.421477366,-0.677426072,-0.660334276,0.894583372,0.11233476,-1.050988215,0.890621217,-0.087886448,-1.691866231
4875,ASB13,Late2,0.051268579,-0.584493161,0.974051014,-0.516160292,1.82703918,-1.43471144,-0.537169249,0.637406059,1.212662946,-0.507906263,0.143026223,-1.265013596
4876,DDIT3,Late2,-0.906528415,-0.843621161,-0.465338753,1.62867434,-0.664807221,0.015892903,0.007311786,0.152511118,-0.669308868,-0.586349095,0.020796641,2.310766725
4877,DNAJC16,Late2,-0.926786158,-1.04073869,0.412661958,-1.227228131,1.66372953,0.388410605,0.194894158,-0.533143378,1.690833232,-0.236877185,0.565750937,-0.951506877
4878,APOL2,Late2,-0.024950172,-0.373171433,-1.027660332,-1.179954506,-0.468704072,0.535008553,0.167873388,-0.009959083,0.94226218,-0.179190604,2.489683203,-0.871237122
4879,ADI1,Late2,0.689273091,-0.580456804,-1.152061136,-0.548679725,-0.616608528,0.656929221,0.159603262,-0.092863052,-1.761998419,1.561871633,0.230065016,1.454925441
4880,ASB8,Late2,-0.547957632,0.099813602,-0.640464115,-0.405192527,0.061882954,-0.927104745,0.047293547,-0.972981755,0.966870244,-0.46250771,2.672594084,0.107754053
4881,C1orf52,Late2,0.209588866,-0.885436668,0.806457639,0.406563342,-0.823790423,1.231163083,2.043240235,0.351863881,-0.634683438,-0.93295787,-0.785670089,-0.986338558
4882,CCDC174,Late2,-1.125641365,-1.285025705,1.116228966,0.636594154,0.784744011,0.839990196,0.859008855,-0.177288485,0.18428723,-2.06616708,0.047817206,0.185452016
4883,CNEP1R1,Late2,-0.942364731,-1.126338483,0.17650725,0.487729251,0.834697977,0.192209319,0.474436814,-0.455477256,-1.478175979,-1.033573252,1.302263094,1.568085995
4884,AJAP1,Late2,-0.012328132,-0.752819027,1.787722222,1.486269884,-1.28592883,0.102797416,-0.515671696,0.532331713,0.004146474,-1.28592883,0.731026348,-0.791617543
4885,ANXA3,Late2,-0.423818648,-0.475236291,-0.393278831,-0.436968541,2.479143922,-0.441003037,-0.458999801,-0.454184228,-0.22332445,-0.436391208,1.739297402,-0.475236291
4886,BAIAP2,Late2,0.132931025,-1.372412754,1.392264231,-0.031911622,-0.594056991,1.199079851,-1.544782723,-0.423364144,-0.467557595,-0.037543498,1.60047298,0.146881239
4887,DPP4,Late2,-0.501371788,-0.501371788,0.552902196,-0.501371788,0.44737891,-0.501371788,-0.501371788,-0.501371788,-0.501371788,0.099817313,2.910875885,-0.501371788
4888,ATP2B1,Late2,-0.150322044,0.449350633,0.583760783,0.092850218,2.033242846,-1.191858782,-0.775702896,0.523434598,-0.832705761,-0.670372445,1.163122639,-1.224799787
4889,ABHD13,Late2,-0.580623425,-0.92907835,-0.233841081,-0.55034511,2.170674096,-0.393866957,0.986668394,-0.651714539,0.610164615,-0.651860606,1.196958354,-0.97313539
4890,CDV3,Late2,-0.046571486,-0.6328339,-0.187083554,-1.257809785,1.094687289,-0.1794827,-0.067419671,-0.410547273,1.76574273,-0.376394968,1.610496268,-1.31278295
4893,GAS2L2,Late2,-0.178274146,0.280340611,0.468391132,0.155299819,-0.838185818,0.055763089,-0.838185818,0.8928549,-0.838185818,2.516553687,-0.838185818,-0.838185818
4896,CDC16,Late2,-0.076346884,-0.620554962,-0.520960792,-1.230390948,1.098946126,-0.052567736,-0.178004768,-0.982350286,2.252738316,0.98231857,0.08224489,-0.755071527
4897,BTF3L4,Late2,-1.274699813,-1.012115512,1.144577547,-0.098183608,0.189538246,1.044995511,0.466070064,0.066377865,1.592958624,-1.0812649,-1.36643464,0.328180616
4898,ATG12,Late2,-0.398642569,-0.210765886,-0.695945294,-1.457695532,1.852121655,0.965409511,-0.198776846,-0.429898565,-0.006325084,-0.110250069,1.639597382,-0.948828703
4899,F8,Late2,-0.7333606,-0.60989777,-0.824232401,-0.604947987,1.634988124,-0.608704877,-0.754954561,-0.530527458,0.50209717,0.055735858,2.194686111,0.279118391
4900,CYSLTR2,Late2,-0.489428735,-0.454471135,-0.438581689,-0.473326576,0.097257944,-0.377054935,-0.423392184,-0.449695747,2.796271216,-0.489428735,1.15697631,-0.455125735
4902,BMPR1B,Late2,-0.666994281,0.287683144,-0.257193985,-0.666994281,-0.666994281,-0.666994281,0.957181383,1.691015253,-0.666994281,-0.666994281,-0.666994281,1.990274172
4903,BMP7,Late2,-0.625664512,-0.268079753,0.100472061,0.582213903,-1.434354018,1.64869843,1.309536967,-0.325218938,-1.434354018,-0.739283475,0.969930495,0.216102856
4904,ARHGAP5-AS1,Late2,0.161900446,-0.842525114,1.387493444,0.323907529,-0.714751455,1.856688091,0.259559798,-0.033081744,-0.836907927,-1.145002736,-1.235468279,0.818187949
4905,APPL1,Late2,0.256318091,0.39894709,-0.5809162,-0.021898608,1.11322287,-0.68916855,-1.115100004,0.238868612,1.969789059,-0.327477346,-1.775232559,0.532647544
4906,CBX6,Late2,-0.214894792,-0.816563349,0.31744462,-1.371362412,1.220230792,-0.524046715,0.064644663,-0.266279247,1.201366912,-0.482618384,1.921048039,-1.048970127
4907,ARRDC4,Late2,-0.64807316,-0.831125097,0.070936361,-0.231169032,0.630073553,-0.434033394,-0.221064718,-0.341838628,0.822860045,-0.796534224,2.694090598,-0.714122303
4911,CFB,Late2,-0.734115198,-0.074896086,0.316874144,-0.598456932,-1.559301536,-0.202614153,1.650031743,-1.021890239,-0.705040457,1.321638255,0.47124827,1.136522188
4912,CYP1B1,Late2,-0.367624882,-0.367624882,-0.367624882,-0.160382685,0.030815914,-0.367624882,-0.073747245,-0.367624882,-0.367624882,-0.367624882,3.144313071,-0.367624882
4914,AZU1,Late2,-0.451077397,-0.4103472,-0.436965811,-0.411068236,2.830912925,-0.418636104,-0.457022367,-0.448433832,1.126329602,-0.455825447,-0.030098513,-0.437767619
4915,FRMD6-AS1,Late2,0.021685577,-0.331249942,-0.10000659,0.619872313,1.259951021,-0.673950476,0.939238247,0.388660372,-0.518797405,-1.185484691,1.471997768,-1.891916195
4916,CABP7,Late2,-0.855914593,-0.681328307,0.038915018,-0.043158972,-0.318398339,-0.855914593,-0.27910829,0.435900193,-0.855914593,2.786965712,0.291454615,0.336502151
4918,ANGPTL4,Late2,1.058938161,-0.629904692,-0.940036463,-0.216064733,0.23821236,0.898256698,0.318825827,-0.126079809,-0.940036463,-0.940036463,-0.940036463,2.217962042
4919,ADAMTS13,Late2,-0.222044633,-0.891243262,-0.418707677,-0.692635637,0.796838016,2.423472862,-0.704508142,0.190276445,-0.790756428,0.891609215,0.368703088,-0.951003846
4922,CNIH2,Late2,0.996661855,1.091259752,-1.228497507,-0.171353689,-1.163526279,-0.850142902,-1.01111973,-0.095136101,-0.208385648,1.489499395,-0.213668058,1.364408913
4923,DHRS4-AS1,Late2,-1.24886169,-0.372917559,-0.477336822,-0.372927398,0.569592261,0.661929108,0.04859701,-0.260577538,0.266762943,1.228757732,-1.826996571,1.783978524
4924,C12orf60,Late2,-0.086043625,-0.391096196,0.095695783,0.235869155,0.620621598,1.642292124,-0.405560387,-1.076332132,-0.851777243,-1.344662417,-0.363529565,1.924522905
4926,ACKR2,Late2,-0.950483675,0.751833,0.166110176,-0.459513816,-0.320179261,-1.164968742,1.177147259,2.211400647,0.219751128,-0.086662837,-0.379465135,-1.164968742
4929,AKAP3,Late2,-0.409581047,-0.408427494,0.43843909,1.587729813,-0.720458646,-0.742710899,1.884847948,-0.461795945,0.484758164,-1.223894665,0.588926945,-1.017833266
4931,APELA,Late2,-0.532294521,-0.506146784,0.913788942,-0.495823584,-0.393704193,-0.069523361,-0.322374408,-0.161416982,2.911666735,-0.511570538,-0.37335026,-0.459251046
4932,DNASE1L2,Late2,-0.018610392,-0.592357947,1.607583141,-1.360261794,-1.097859235,-1.107051437,1.394292478,0.084906332,0.480283108,-0.117241797,1.176738988,-0.450421445
4933,AKIP1,Late2,0.077139759,0.068755983,-0.280767429,0.327729668,-0.604472585,0.624983995,-0.25387135,0.649153777,-1.258829953,0.977214253,-2.03008774,1.703051621
4934,CCDC153,Late2,-0.951907519,0.104105266,-0.845042741,0.052689556,0.047566934,-1.057957292,0.125053907,0.924996661,0.453244354,-1.20675554,2.389645925,-0.03563951
4938,AHRR,Late2,0.268533587,-0.639971405,-0.751762103,0.384031652,-0.207428063,-0.751762103,-0.458550746,-0.751762103,0.327213362,0.619060654,2.714159373,-0.751762103
4940,BBS4,Late2,-0.641845288,0.256230667,-2.122217681,-0.384903489,-0.123538403,0.759643553,0.948105459,0.281820247,-0.373552617,-0.841571263,1.806149129,0.435679687
4941,AMN1,Late2,-0.378417992,0.092748216,0.443264415,0.091017029,1.190060405,1.154040489,1.538956229,-1.044468181,-1.382276085,0.289910859,-0.522203378,-1.472632006
4942,ALS2,Late2,0.106638311,0.621149131,-0.812733608,-0.516197611,1.903050441,-1.035275425,-0.122976665,-0.784249237,0.885430235,-0.324674571,1.355148075,-1.275309076
4943,ADAMTS17,Late2,-0.753653372,-0.979680602,0.181336038,1.835524026,-1.409296984,0.418169839,-0.281442425,0.852643549,-0.517632536,-0.056346539,-0.780497271,1.490876277
4944,CCNB3,Late2,0.089685107,-0.724340299,-0.481122515,0.093942798,-0.942591398,-0.083726217,-0.130413015,0.194926132,2.022846126,-0.942591398,1.845976077,-0.942591398
4946,BBS2,Late2,-0.731368345,-0.814082524,-0.432009781,-1.028752671,0.728710328,0.627593018,-0.08422696,-0.489528988,2.69714702,-0.035163576,-0.302469271,-0.135848249
4947,FECH,Late2,0.689129897,1.318444298,-0.692301469,0.072909826,-0.243916531,-0.400987309,0.818937106,0.302805396,0.395920368,0.121046927,0.277207426,-2.659195933
4948,ETFDH,Late2,-0.609673929,-0.114954238,-0.664411708,-0.596597119,1.434269477,-0.221487194,-0.152402531,-0.683585637,0.021477341,-0.440070692,2.59036622,-0.56292999
4949,DISP1,Late2,-0.415232306,-0.635005575,-0.364377225,0.586629622,-1.317658479,0.201643169,-0.735650599,0.743741413,-1.323756696,0.280094902,0.854758674,2.1248131
4950,ARHGAP5,Late2,-0.14383313,1.142334365,-0.894406175,-0.126228425,0.183359703,-0.163949647,-0.58144095,-0.953472484,0.118336074,2.081622662,-1.552699583,0.890377591
4951,CDH13,Late2,-0.359679344,3.070765805,-0.359679344,0.526027631,-0.359679344,-0.359679344,-0.359679344,-0.359679344,-0.359679344,-0.359679344,-0.359679344,-0.359679344
4952,ABHD6,Late2,1.140170527,-0.789641123,-0.352383088,-1.420113742,-0.406039564,0.188885567,1.575292957,0.211061393,1.17440335,0.278777569,0.057504592,-1.657918439
4953,CD59,Late2,0.625366013,-0.015144609,-0.105933228,-0.27442114,-1.085451317,-0.128104255,2.101757108,0.476596501,0.469883238,0.734884306,-1.356356955,-1.443075661
4954,FRK,Late2,1.399244015,-0.157848007,-0.437952953,-0.437952953,-0.437952953,-0.437952953,-0.437952953,-0.437952953,-0.437952953,-0.437952953,2.700180567,-0.437952953
4955,FTCDNL1,Late2,-0.853158515,-1.346722743,0.29820348,-1.109859396,2.163877072,0.590707081,-0.570528211,-0.567859425,0.793282976,0.69141258,0.371938813,-0.461293714
4956,FRS3,Late2,-1.054340393,-0.855005381,0.36412018,0.095831644,2.046334374,0.559216012,0.250906261,0.890046541,-1.319424945,-1.079364764,-0.561181526,0.662861997
4959,FCGR2B,Late2,-0.390000694,-0.354819796,-0.218360433,-0.406429879,-0.065083275,-0.38901915,-0.368414907,-0.38965775,0.231806261,-0.387527061,3.117341147,-0.379834461
4960,DNMT3A,Late2,1.070621371,1.293766971,0.300414344,0.100273866,-1.162709816,-0.52930385,0.536999311,0.048331126,1.348506407,-0.353896905,-1.915546358,-0.737456465
4961,C9orf64,Late2,0.142514084,0.13013009,-0.453791712,0.004156802,2.464515762,-1.330143696,-0.025439954,0.11666726,0.504272273,-1.183421569,0.582214209,-0.951673548
4971,CBX8,Late2,-0.71209482,-1.380363503,0.478794727,0.585636019,-1.027966965,0.524843874,0.605162465,0.052189986,0.254604553,-1.330362592,-0.160807215,2.110363472
4976,CFAP73,Late2,-0.525459429,-0.039374069,-0.573730123,-0.445010473,-0.835266679,0.753160254,-0.470158697,-0.531576585,-0.365794604,2.171477076,-0.835266679,1.697000009
4977,ANKRD13A,Late2,-0.506918937,0.034360382,-1.386706142,0.078974336,0.620587461,-0.672338951,-0.798035905,-0.804473088,0.249578961,0.053611259,2.494007158,0.637353466
4978,FBXO8,Late2,-2.014149465,-0.53629139,0.215400036,0.861312969,-0.375959687,1.183742503,0.919815436,-0.062900498,-0.661654189,-0.691990322,-0.388761757,1.551436364
4979,ERLEC1,Late2,-0.920572391,-0.742262953,0.387453711,-0.095519474,0.18504622,-0.213179678,0.442949847,-0.648673421,1.215944431,-1.343874485,2.273478543,-0.54079035
4980,ATG14,Late2,-1.132997793,-0.93505337,0.036477972,-1.159817313,1.218143965,0.482191658,0.328334034,-0.584076074,1.643986293,-0.683456857,1.355225281,-0.568957796
4981,ANKRA2,Late2,-1.219296791,-0.876717289,0.420117023,-0.228664571,2.061642512,-0.031538278,-0.012365045,-0.944160691,0.92649561,-1.296801577,0.836550592,0.364738506
4982,DCAF8,Late2,-0.827733022,-0.688287781,-0.139233715,-1.525678984,0.7780609,1.056433762,-0.166168048,-1.046211897,2.040964615,0.433550433,0.425151398,-0.340847661
4983,CIR1,Late2,-1.482950088,-0.272030629,0.044028957,-0.223197503,-0.010831951,0.895247177,0.758000713,-1.586241668,0.805065137,-1.014142461,1.724804977,0.362247339
4984,CD47,Late2,-0.44068945,-0.068070079,-0.007001469,0.815037123,-1.243839299,1.270916631,0.6762561,0.523855406,-1.087346794,-0.03135809,-1.781262703,1.373502624
4985,AMY2B,Late2,-0.186306258,-0.638342366,0.173652674,-0.363618249,2.84397002,-0.493280691,0.12161225,-0.764178038,-0.276859228,-0.764757202,0.783599568,-0.435492479
4998,C16orf70,Late2,-0.435886108,-0.424304408,0.023163112,-0.966946691,1.417045738,0.138046219,-1.016030465,-0.600959269,1.274530352,0.157089777,1.722202149,-1.287950406
4999,DBT,Late2,-0.781904488,-0.677220236,-0.091344089,-0.744575375,1.951378504,-0.273581274,-0.08965469,-0.893347995,1.968771839,-0.422093014,0.584803565,-0.531232747
5001,FAM177B,Late2,-0.703902219,-0.403757185,0.756064048,-0.357084905,-0.239904472,0.453843116,-0.703902219,-0.703902219,-0.703902219,0.675964321,2.634386171,-0.703902219
5002,CCDC85A,Late2,-0.655396754,-0.655396754,1.957314352,0.972338296,-0.655396754,-0.655396754,-0.655396754,1.392269633,-0.655396754,0.921251753,-0.655396754,-0.655396754
5004,AURKC,Late2,-0.265128301,-0.278280695,0.080198362,-0.01759563,0.889695599,-0.214048869,-1.083169662,0.593063045,-1.236006975,-0.53961824,2.538770893,-0.467879527
5005,FAM47E,Late2,0.767716088,-0.611672283,-0.281458538,0.283198225,-0.120948909,-0.357424556,-0.917529097,0.11531861,0.745382895,2.468221471,-0.893634806,-1.197169099
5006,APOL4,Late2,-0.619566528,-0.592946504,-0.155315585,-0.773683474,1.050386233,-0.266398716,-0.231872694,-0.483661966,0.607850253,-0.414418432,2.653310888,-0.773683474
5007,FPR3,Late2,0.578131972,-0.649929745,-0.649929745,-0.649929745,1.712111306,1.206140052,1.703054633,-0.649929745,-0.649929745,-0.649929745,-0.649929745,-0.649929745
5008,ARMCX6,Late2,-1.061818253,-0.708075347,-0.051276662,-0.490772171,0.84699702,-0.412251173,0.699014574,-0.768837173,1.227945081,0.076457856,1.970614793,-1.327998545
5009,DZIP1L,Late2,-0.196436998,0.274058923,-0.982183918,1.141536872,0.806166426,-1.105272938,-0.560002016,1.639044211,-1.105272938,-1.105272938,0.053093182,1.140542133
5010,CLEC4A,Late2,-0.281849445,-0.293950939,-0.314351001,-0.320092189,-0.208278656,-0.322231205,-0.305859232,-0.287109236,-0.23010767,-0.298866682,3.173458613,-0.310762358
5011,CACUL1,Late2,-0.272964936,-0.114479731,-0.181491016,-0.948933683,1.158641736,-0.339860664,0.672428399,-0.941189795,1.486841747,-0.697890285,1.584317799,-1.40541957
5012,AKAP11,Late2,-0.151257758,-0.136578419,-0.446382206,-0.945291076,2.236267891,-0.791322793,-0.418350486,-0.3989806,1.837183502,-0.096879641,0.03180423,-0.720212643
5013,AGA,Late2,-1.772134073,-0.682654983,-0.015269065,0.202932719,1.413424078,-0.81801332,-0.601904903,0.218872146,0.441940899,-0.852930355,0.837729752,1.628007106
5014,CYBRD1,Late2,-0.558359998,-0.558359998,0.09405488,-0.558359998,2.235655922,-0.558359998,-0.558359998,-0.558359998,0.289122236,-0.558359998,1.848046945,-0.558359998
